Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Glaciecola sp. 4H-3-7+YE-5 ( 983545 ),Glaciecola ( 89404 ),0,0,0,0.11,-0.11,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Treponema pallidum ( 160 ),Treponema ( 157 ),0,0,0,-0.07,-0.18,0.03,0.36,0.00,0.41,0.00,1.32
Bacteria,Thermosynechococcus sp. NK55a ( 1394889 ),Thermosynechococcus ( 146785 ),0,0,0,0.08,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shewanella sp. ANA-3 ( 94122 ),Shewanella ( 22 ),0,0,-1,-0.11,-0.12,0.03,2.74,0.00,-0.26,0.00,0.55
Bacteria,Bacteroides ovatus ( 28116 ),Bacteroides ( 816 ),0,0,-1,-0.13,-0.05,0.05,5.92,0.00,-0.22,0.00,3.07
Bacteria,Brucella melitensis ( 29459 ),Brucella ( 234 ),0,0,0,-0.11,-0.12,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Chlorobium chlorochromatii ( 337090 ),Chlorobium ( 1091 ),0,0,0,-0.09,-0.16,0.03,0.03,0.00,-0.22,0.00,0.03
Bacteria,Cyanobacterium aponinum ( 379064 ),Cyanobacterium ( 102234 ),0,0,0,0.10,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Pectobacterium wasabiae ( 55208 ),Pectobacterium ( 122277 ),0,0,0,-0.11,-0.14,0.03,0.36,0.00,-0.30,0.00,0.05
Bacteria,Clostridium sporogenes ( 1509 ),Clostridium ( 1485 ),0,0,0,-0.09,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Bacteria,Alistipes finegoldii ( 214856 ),Alistipes ( 239759 ),0,0,0,0.06,-0.02,0.30,0.33,0.00,-0.15,0.00,0.08
Bacteria,Bergeyella sp. AF14 ( 354471 ),Bergeyella ( 59735 ),0,0,0,-0.09,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Heliobacterium modesticaldum ( 35701 ),Heliobacterium ( 2697 ),0,0,0,0.10,-0.07,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Clostridium cellulovorans ( 1493 ),Clostridium ( 1485 ),0,0,0,0.05,-0.17,0.05,0.41,0.00,-0.28,0.00,0.47
Bacteria,Caldilinea aerophila ( 133453 ),Caldilinea ( 233191 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Shigella boydii ( 621 ),Shigella ( 620 ),0,0,0,-0.12,-0.14,0.03,1.04,0.00,-0.13,0.00,0.36
Bacteria,Mucinivorans hirudinis ( 1433126 ),Mucinivorans ( 1611681 ),0,0,0,-0.09,-0.09,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Clostridium scatologenes ( 1548 ),Clostridium ( 1485 ),0,0,0,-0.10,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Bacteria,Elizabethkingia sp. LA1-18 ( 1221621 ),Elizabethkingia ( 308865 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Arthrospira sp. PCC 8005 ( 376219 ),Arthrospira ( 35823 ),0,0,0,-0.10,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus bovienii ( 40576 ),Xenorhabdus ( 626 ),0,0,0,-0.15,-0.12,0.03,0.08,0.00,0.12,0.00,0.11
Bacteria,Coprococcus sp. ART55/1 ( 751585 ),Coprococcus ( 33042 ),0,0,0,-0.12,-0.15,0.03,0.05,0.00,-0.25,0.00,0.03
Bacteria,Leuconostoc pseudomesenteroides ( 33968 ),Leuconostoc ( 1243 ),0,0,0,-0.10,-0.18,0.03,0.08,0.00,-0.13,0.00,0.38
Bacteria,Amphibacillus xylanus ( 1449 ),Amphibacillus ( 29331 ),0,0,0,-0.13,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Mus musculus ( 10090 ),Mus ( 10088 ),0,0,0,-0.13,-0.13,0.03,0.03,0.00,0.00,0.00,0.00
Stramenopiles (heterokonts),Saprolegnia diclina ( 112098 ),Saprolegnia ( 4769 ),0,0,0,-0.09,-0.20,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium tetani ( 1513 ),Clostridium ( 1485 ),0,0,0,-0.11,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Bacteria,Desulfococcus oleovorans ( 181663 ),Desulfococcus ( 896 ),0,0,0,-0.13,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Ruminococcus champanellensis ( 1161942 ),Ruminococcus ( 1263 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,-0.26,0.00,0.08
Bacteria,Oleispira antarctica ( 188908 ),Oleispira ( 188907 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Nicotiana tomentosiformis ( 4098 ),Nicotiana ( 4085 ),0,0,0,-0.11,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Dokdonia sp. MED134 ( 313590 ),Dokdonia ( 326319 ),0,0,0,-0.16,-0.12,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Treponema pedis ( 409322 ),Treponema ( 157 ),0,0,0,0.05,-0.18,0.05,0.36,0.00,0.41,0.00,1.32
Bacteria,Cyclobacterium marinum ( 104 ),Cyclobacterium ( 68288 ),0,0,0,-0.08,-0.08,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Xenorhabdus poinarii ( 40577 ),Xenorhabdus ( 626 ),0,0,0,-0.09,-0.12,0.05,0.08,0.00,0.12,0.00,0.11
Bacteria,Spirochaeta africana ( 46355 ),Spirochaeta ( 146 ),0,0,0,-0.09,-0.07,0.08,0.19,0.00,0.69,0.00,0.25
Bacteria,Vibrio vulnificus ( 672 ),Vibrio ( 662 ),0,0,0,-0.10,-0.21,0.03,0.16,0.00,-0.43,0.00,0.16
Bacteria,Thiocystis violascens ( 73141 ),Thiocystis ( 13724 ),0,0,0,-0.14,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Faecalitalea cylindroides ( 39483 ),Faecalitalea ( 1573534 ),0,0,0,-0.15,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Thiolapillus brandeum ( 1076588 ),Thiolapillus ( 1608298 ),0,0,0,-0.15,-0.15,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium breve ( 1685 ),Bifidobacterium ( 1678 ),0,0,0,-0.11,-0.21,0.03,0.14,0.00,-0.41,0.00,0.03
Bacteria,Campylobacter curvus ( 200 ),Campylobacter ( 194 ),0,0,0,-0.18,-0.13,0.03,1.48,0.00,0.13,0.00,0.77
Bacteria,Eubacterium acidaminophilum ( 1731 ),Eubacterium ( 1730 ),0,0,0,-0.07,-0.34,0.03,0.11,0.00,-0.27,0.00,0.14
Bacteria,Dokdonia sp. 4H-3-7-5 ( 983548 ),Dokdonia ( 326319 ),0,0,0,-0.10,-0.12,0.05,0.08,0.00,0.00,0.00,0.00
Bacteria,Clostridium saccharoperbutylacetonicum ( 36745 ),Clostridium ( 1485 ),0,0,0,-0.14,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Panarthropoda,Gryllus bimaculatus ( 6999 ),Gryllus ( 6998 ),0,0,0,-0.15,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium vanbaalenii ( 110539 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.03,0.05,0.00,-0.38,0.00,0.03
Bacteria,Maribacter sp. HTCC2170 ( 313603 ),Maribacter ( 252356 ),0,0,0,-0.15,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Caldicellulosiruptor owensensis ( 55205 ),Caldicellulosiruptor ( 44000 ),0,0,0,0.84,-0.03,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Fimbriimonas ginsengisoli ( 1005039 ),Fimbriimonas ( 1005038 ),0,0,0,-0.16,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Zobellia galactanivorans ( 63186 ),Zobellia ( 112040 ),0,0,0,-0.11,-0.11,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Mycobacterium gilvum ( 1804 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.03,0.05,0.00,-0.38,0.00,0.03
Bacteria,Paludibacter propionicigenes ( 185300 ),Paludibacter ( 346096 ),0,0,0,-0.05,-0.05,0.25,0.25,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium bifidum ( 1681 ),Bifidobacterium ( 1678 ),0,0,0,-0.13,-0.21,0.03,0.14,0.00,-0.41,0.00,0.03
Bacteria,Escherichia albertii ( 208962 ),Escherichia ( 561 ),0,0,0,-0.26,-0.10,0.03,0.85,0.00,-0.15,0.00,6.06
Bacteria,Hafnia alvei ( 569 ),Hafnia ( 568 ),0,0,0,-0.16,-0.17,0.03,0.03,0.00,-0.11,0.03,0.03
Bacteria,Emticicia oligotrophica ( 312279 ),Emticicia ( 312278 ),0,0,0,-0.17,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Flexibacter litoralis ( 999 ),Flexibacter ( 992 ),0,0,0,-0.17,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Geobacter metallireducens ( 28232 ),Geobacter ( 28231 ),0,0,0,-0.06,-0.25,0.05,0.27,0.00,-0.27,0.00,0.19
Bacteria,Campylobacter hominis ( 76517 ),Campylobacter ( 194 ),0,0,0,0.46,-0.13,0.08,1.48,0.62,0.13,0.05,0.77
Bacteria,Bdellovibrio bacteriovorus ( 959 ),Bdellovibrio ( 958 ),0,0,0,-0.18,-0.17,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium pasteurianum ( 1501 ),Clostridium ( 1485 ),0,0,0,-0.09,-0.17,0.05,0.41,0.00,-0.28,0.00,0.47
Bacteria,Haemophilus parasuis ( 738 ),Haemophilus ( 724 ),0,0,0,-0.21,-0.15,0.03,1.01,0.00,-0.21,0.00,0.47
Bacteria,[Clostridium] clariflavum ( 288965 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.13,-0.25,0.03,0.14,0.00,-0.30,0.00,0.08
Bacteria,Streptococcus dysgalactiae ( 1334 ),Streptococcus ( 1301 ),0,0,-1,-0.18,-0.18,0.03,3.29,0.00,-0.23,0.00,1.32
Bacteria,Dyadobacter fermentans ( 94254 ),Dyadobacter ( 120831 ),0,0,0,-0.18,-0.18,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Cellulophaga lytica ( 979 ),Cellulophaga ( 104264 ),0,0,0,-0.15,-0.22,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Leptospira biflexa ( 172 ),Leptospira ( 171 ),0,0,0,-0.13,-0.27,0.03,0.03,0.00,-0.33,0.00,0.05
Bacteria,Oscillatoria nigro-viridis ( 482564 ),Oscillatoria ( 1158 ),0,0,0,-0.21,-0.16,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,[Clostridium] sordellii ( 1505 ),Peptoclostridium ( 1481960 ),0,0,0,-0.14,-0.23,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,-1,-0.24,-0.14,0.03,4.90,0.00,-0.08,0.00,1.81
Bacteria,[Clostridium] stercorarium ( 1510 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.14,-0.25,0.03,0.14,0.00,-0.30,0.00,0.08
Bacteria,Coprococcus catus ( 116085 ),Coprococcus ( 33042 ),0,0,0,-0.24,-0.15,0.03,0.05,0.00,-0.25,0.00,0.03
Bacteria,Eggerthella sp. YY7918 ( 502558 ),Eggerthella ( 84111 ),0,0,0,0.09,-0.41,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Canis lupus ( 9612 ),Canis ( 9611 ),0,0,0,-0.19,-0.19,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Bifidobacterium longum ( 216816 ),Bifidobacterium ( 1678 ),0,0,0,-0.18,-0.21,0.03,0.14,0.00,-0.41,0.00,0.03
Bacteria,Spirosoma radiotolerans ( 1379870 ),Spirosoma ( 107 ),0,0,0,-0.24,-0.16,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Draconibacterium orientale ( 1168034 ),Draconibacterium ( 1471399 ),0,0,0,-0.14,-0.14,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Clostridium botulinum ( 1491 ),Clostridium ( 1485 ),0,0,0,-0.11,-0.17,0.05,0.41,0.00,-0.28,0.00,0.47
Bacteria,Chryseobacterium sp. StRB126 ( 878220 ),Chryseobacterium ( 59732 ),0,0,0,-0.20,-0.20,0.03,0.03,0.00,-0.23,0.00,0.03
Bacteria,Paenibacillus borealis ( 160799 ),Paenibacillus ( 44249 ),0,0,0,0.08,-0.49,0.03,0.05,0.00,-0.27,0.00,0.03
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.14,-0.14,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Muricauda lutaonensis ( 516051 ),Muricauda ( 111500 ),0,0,0,-0.18,-0.23,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus salivarius ( 1624 ),Lactobacillus ( 1578 ),0,0,0,-0.13,-0.32,0.03,0.11,0.00,0.00,0.00,0.00
Bacteria,Streptococcus parauberis ( 1348 ),Streptococcus ( 1301 ),0,0,-1,-0.23,-0.18,0.03,3.29,0.00,-0.23,0.00,1.32
Bacteria,Bifidobacterium thermophilum ( 33905 ),Bifidobacterium ( 1678 ),0,0,0,-0.20,-0.21,0.03,0.14,0.00,-0.41,0.00,0.03
Bacteria,Pelobacter carbinolicus ( 19 ),Pelobacter ( 18 ),0,0,0,-0.12,-0.36,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Salinispora pacifica ( 351187 ),Salinispora ( 168694 ),0,0,0,0.12,-0.34,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium sp. BNL1100 ( 755731 ),Clostridium ( 1485 ),0,0,0,-0.25,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Bacteria,Winogradskyella sp. PG-2 ( 754409 ),Winogradskyella ( 286104 ),0,0,0,-0.20,-0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Pasteurella multocida ( 747 ),Pasteurella ( 745 ),0,0,0,-0.21,-0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Thermoanaerobacterium thermosaccharolyticum ( 1517 ),Thermoanaerobacterium ( 28895 ),0,0,0,-0.20,-0.22,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Hyphomicrobium sp. MC1 ( 717785 ),Hyphomicrobium ( 81 ),0,0,0,-0.16,-0.28,0.03,0.03,0.00,-0.42,0.00,0.03
Bacteria,Leuconostoc citreum ( 33964 ),Leuconostoc ( 1243 ),0,0,0,-0.13,-0.18,0.05,0.08,0.00,-0.13,0.00,0.38
Bacteria,Halothiobacillus neapolitanus ( 927 ),Halothiobacillus ( 109262 ),0,0,0,-0.21,-0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Leptolyngbya boryana ( 1184 ),Leptolyngbya ( 47251 ),0,0,0,-0.18,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium baratii ( 1561 ),Clostridium ( 1485 ),0,0,0,-0.27,-0.17,0.03,0.41,0.00,-0.28,0.00,0.47
Bacteria,Selenomonas ruminantium ( 971 ),Selenomonas ( 970 ),0,0,0,-0.25,-0.19,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.08,1.04,0.00,-0.13,0.00,0.36
Bacteria,Sphingobacterium sp. ML3W ( 1538644 ),Sphingobacterium ( 28453 ),0,0,0,-0.22,-0.22,0.03,0.11,0.00,0.00,0.00,0.00
Bacteria,Yersinia enterocolitica ( 630 ),Yersinia ( 629 ),0,0,0,-0.25,-0.02,0.05,1.64,0.10,-0.09,0.11,1.04
Bacteria,Selenomonas sputigena ( 69823 ),Selenomonas ( 970 ),0,0,0,-0.25,-0.19,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Ruminiclostridium thermocellum ( 1515 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.19,-0.25,0.03,0.14,0.00,-0.30,0.00,0.08
Bacteria,Nonlabens dokdonensis ( 328515 ),Nonlabens ( 363408 ),0,0,0,-0.13,-0.19,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Thermoanaerobacterium saccharolyticum ( 28896 ),Thermoanaerobacterium ( 28895 ),0,0,0,0.22,-0.22,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.23,0.01,0.30,3.01,0.11,-0.05,0.08,1.32
Bacteria,Bacillus clausii ( 79880 ),Bacillus ( 1386 ),0,0,0,-0.10,-0.53,0.03,0.19,0.00,0.00,0.00,0.00
Bacteria,Cellulophaga baltica ( 76594 ),Cellulophaga ( 104264 ),0,0,0,-0.24,-0.22,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Thauera sp. MZ1T ( 85643 ),Thauera ( 33057 ),0,0,0,-0.23,-0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Parabacteroides distasonis ( 823 ),Parabacteroides ( 375288 ),0,0,0,-0.05,-0.08,0.22,0.25,-0.12,-0.14,0.03,0.14
Bacteria,Chlorobaculum tepidum ( 1097 ),Chlorobaculum ( 256319 ),0,0,0,-0.15,-0.18,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Singulisphaera acidiphila ( 466153 ),Singulisphaera ( 466152 ),0,0,0,-0.23,-0.23,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Pontibacter korlensis ( 400092 ),Pontibacter ( 323449 ),0,0,0,-0.16,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Caldicellulosiruptor hydrothermalis ( 413888 ),Caldicellulosiruptor ( 44000 ),0,0,0,1.84,-0.03,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Serratia multitudinisentens ( 1639108 ),Serratia ( 613 ),0,0,0,-0.08,-0.37,0.05,0.85,0.00,-0.31,0.00,0.68
Bacteria,Citrobacter rodentium ( 67825 ),Citrobacter ( 544 ),0,0,0,-0.08,0.01,0.16,3.01,0.45,-0.05,0.05,1.32
Bacteria,Pseudomonas savastanoi ( 29438 ),Pseudomonas ( 286 ),0,0,651,-0.10,0.55,0.03,657.19,0.00,0.45,0.00,229.28
Bacteria,Bacteroides helcogenes ( 290053 ),Bacteroides ( 816 ),0,0,-1,-0.08,-0.05,0.38,5.92,0.00,-0.22,0.00,3.07
Bacteria,Mycoplasma meleagridis ( 29561 ),Mycoplasma ( 2093 ),0,0,1,0.34,-0.17,0.03,0.30,0.00,3.54,0.00,0.60
Bacteria,Legionella pneumophila ( 446 ),Legionella ( 445 ),0,0,0,-0.10,-0.19,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Hymenobacter sp. APR13 ( 1356852 ),Hymenobacter ( 89966 ),0,0,0,-0.20,-0.29,0.03,0.11,0.00,0.00,0.00,0.00
Bacteria,Megamonas hypermegale ( 158847 ),Megamonas ( 158846 ),0,0,0,-0.24,-0.24,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus intermedius ( 1338 ),Streptococcus ( 1301 ),0,0,-1,-0.17,-0.18,0.05,3.29,0.00,-0.23,0.00,1.32
Bacteria,Runella slithyformis ( 106 ),Runella ( 105 ),0,0,0,-0.17,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Muricauda ruestringensis ( 111501 ),Muricauda ( 111500 ),0,0,0,-0.26,-0.23,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.17,-0.17,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Dechloromonas aromatica ( 259537 ),Dechloromonas ( 73029 ),0,0,0,-0.25,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Viridiplantae (green plants),Vitis vinifera ( 29760 ),Vitis ( 3603 ),0,0,0,-0.25,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Adlercreutzia equolifaciens ( 446660 ),Adlercreutzia ( 447020 ),0,0,0,-0.18,-0.18,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Erwinia amylovora ( 552 ),Erwinia ( 551 ),0,0,0,-0.10,-0.30,0.05,0.11,0.00,-0.30,0.00,0.14
Bacteria,Rubrivivax gelatinosus ( 28068 ),Rubrivivax ( 28067 ),0,0,0,-0.25,-0.25,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Clostridium sp. SY8519 ( 1042156 ),Clostridium ( 1485 ),0,0,0,-0.19,-0.17,0.05,0.41,0.00,-0.28,0.00,0.47
Bacteria,Staphylococcus epidermidis ( 1282 ),Staphylococcus ( 1279 ),0,0,0,-0.24,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Sphingomonas sanxanigenens ( 397260 ),Sphingomonas ( 13687 ),0,0,0,-0.46,-0.14,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus hokkaidonensis ( 1193095 ),Lactobacillus ( 1578 ),0,0,0,-0.20,-0.32,0.03,0.11,0.00,0.00,0.00,0.00
Bacteria,Corynebacterium aurimucosum ( 169292 ),Corynebacterium ( 1716 ),0,0,0,-0.28,-0.24,0.03,0.14,0.00,0.00,0.00,0.00
Bacteria,Geobacter bemidjiensis ( 225194 ),Geobacter ( 28231 ),0,0,0,-0.26,-0.25,0.03,0.27,0.00,-0.27,0.00,0.19
Bacteria,Fretibacterium fastidiosum ( 651822 ),Fretibacterium ( 1434006 ),0,0,0,-0.26,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Haemophilus parainfluenzae ( 729 ),Haemophilus ( 724 ),0,0,0,-0.22,-0.15,0.05,1.01,0.00,-0.21,0.00,0.47
Bacteria,Pseudopedobacter saltans ( 151895 ),Pseudopedobacter ( 1649482 ),0,0,0,-0.26,-0.26,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Lactobacillus helveticus ( 1587 ),Lactobacillus ( 1578 ),0,0,0,-0.21,-0.32,0.03,0.11,0.00,0.00,0.00,0.00
Bacteria,Caldicellulosiruptor saccharolyticus ( 44001 ),Caldicellulosiruptor ( 44000 ),0,0,0,2.32,-0.03,0.03,0.08,0.00,0.00,0.00,0.00
Bacteria,Oscillibacter valericigenes ( 351091 ),Oscillibacter ( 459786 ),0,0,0,-0.22,-0.23,0.03,0.03,0.15,-0.07,0.05,0.08
Bacteria,Cellulosilyticum lentocellum ( 29360 ),Cellulosilyticum ( 698776 ),0,0,0,-0.25,-0.25,0.03,0.03,-0.09,-0.09,0.03,0.03
Bacteria,Photobacterium damselae ( 38293 ),Photobacterium ( 657 ),0,0,0,-0.09,-0.13,0.03,0.03,0.32,-0.19,0.03,0.08
Bacteria,Methylococcus capsulatus ( 414 ),Methylococcus ( 413 ),0,0,0,-0.19,-0.19,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Psychrobacter cryohalolentis ( 330922 ),Psychrobacter ( 497 ),0,0,0,-0.27,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Herbaspirillum seropedicae ( 964 ),Herbaspirillum ( 963 ),0,0,0,-0.33,-0.22,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Eubacterium limosum ( 1736 ),Eubacterium ( 1730 ),0,0,0,-0.21,-0.34,0.03,0.11,0.00,-0.27,0.00,0.14
Bacteria,Bifidobacterium adolescentis ( 1680 ),Bifidobacterium ( 1678 ),0,0,0,-0.34,-0.21,0.03,0.14,0.00,-0.41,0.00,0.03
Eukaryotes,Enterobius vermicularis ( 51028 ),Enterobius ( 51027 ),0,0,0,-0.27,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Pantoea sp. PSNIH1 ( 1484158 ),Pantoea ( 53335 ),0,0,0,-0.20,-0.38,0.03,0.71,0.00,-0.36,0.00,0.52
Bacteria,Arcobacter butzleri ( 28197 ),Arcobacter ( 28196 ),0,0,0,-0.28,-0.27,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-1,-0.21,-0.18,0.05,3.29,0.00,-0.23,0.00,1.32
Bacteria,Edwardsiella piscicida ( 1263550 ),Edwardsiella ( 635 ),0,0,0,0.70,-0.11,0.03,0.14,0.00,0.19,0.00,0.16
Bacteria,Croceibacter atlanticus ( 313588 ),Croceibacter ( 216431 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Geobacillus sp. Y4.1MC1 ( 581103 ),Geobacillus ( 129337 ),0,0,0,-0.20,-0.38,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Flavobacterium indicum ( 312277 ),Flavobacterium ( 237 ),0,0,0,-0.21,-0.36,0.03,0.16,0.00,0.00,0.00,0.00
Bacteria,Erwinia pyrifoliae ( 79967 ),Erwinia ( 551 ),0,0,0,-0.26,-0.30,0.03,0.11,0.00,-0.30,0.00,0.14
Bacteria,Rhodopirellula baltica ( 265606 ),Rhodopirellula ( 265488 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,-1,-0.22,-0.18,0.05,3.29,0.00,-0.23,0.00,1.32
Bacteria,Ornithobacterium rhinotracheale ( 28251 ),Ornithobacterium ( 28250 ),0,0,0,-0.16,-0.16,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Proteus vulgaris ( 585 ),Proteus ( 583 ),0,0,0,0.27,-0.07,0.11,0.33,0.00,0.45,0.00,0.25
Bacteria,Ethanoligenens harbinense ( 253239 ),Ethanoligenens ( 253238 ),0,0,0,-0.29,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Stramenopiles (heterokonts),Aureococcus anophagefferens ( 44056 ),Aureococcus ( 44055 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Mammalia,Sus scrofa ( 9823 ),Sus ( 9822 ),0,0,0,-0.28,-0.28,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Paenibacillus riograndensis ( 483937 ),Paenibacillus ( 44249 ),0,0,0,-0.17,-0.49,0.03,0.05,0.00,-0.27,0.00,0.03
Bacteria,Riemerella anatipestifer ( 34085 ),Riemerella ( 34084 ),0,0,0,-0.16,-0.16,0.08,0.08,0.00,0.00,0.00,0.00
Bacteria,Treponema azotonutricium ( 150829 ),Treponema ( 157 ),0,0,0,0.45,-0.18,0.03,0.36,0.00,0.41,0.00,1.32
Bacteria,[Eubacterium] siraeum ( 39492 ),Ruminiclostridium ( 1508657 ),0,0,0,-0.14,-0.25,0.05,0.14,0.03,-0.30,0.03,0.08
Bacteria,Lacinutrix sp. 5H-3-7-4 ( 983544 ),Lacinutrix ( 291183 ),0,0,0,-0.29,-0.29,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Acidithiobacillus caldus ( 33059 ),Acidithiobacillus ( 119977 ),0,0,0,-0.23,-0.37,0.03,0.05,0.00,0.00,0.00,0.00
