Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,29,-0.12,-0.04,0.61,229.51,-0.13,0.17,0.20,97.83
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,29,-0.16,-0.04,0.14,229.51,-0.03,0.17,1.29,97.83
Bacteria,Streptococcus anginosus ( 1328 ),Streptococcus ( 1301 ),0,0,29,-0.13,-0.04,0.68,229.51,-0.17,0.17,0.14,97.83
Bacteria,Candidatus Accumulibacter phosphatis ( 327160 ),Candidatus Accumulibacter ( 327159 ),0,0,0,-0.33,-0.33,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Niastella koreensis ( 354356 ),Niastella ( 354354 ),0,0,0,-0.33,-0.33,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Nocardiopsis alba ( 53437 ),Nocardiopsis ( 2013 ),0,0,0,-0.32,-0.37,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Desulfovibrio desulfuricans ( 876 ),Desulfovibrio ( 872 ),0,0,0,-0.28,-0.42,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Streptococcus salivarius ( 1304 ),Streptococcus ( 1301 ),0,0,29,-0.12,-0.04,0.68,229.51,-0.16,0.17,0.20,97.83
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),0,0,0,-0.22,-0.23,0.14,0.54,-0.06,0.40,0.07,2.37
Bacteria,Rhodococcus opacus ( 37919 ),Rhodococcus ( 1827 ),0,0,0,-0.37,-0.34,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Verminephrobacter eiseniae ( 364317 ),Verminephrobacter ( 364316 ),0,0,0,-0.36,-0.35,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Cellulomonas flavigena ( 1711 ),Cellulomonas ( 1707 ),0,0,0,-0.32,-0.39,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Filomicrobium sp. W ( 1608628 ),Filomicrobium ( 119044 ),0,0,0,-0.35,-0.37,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus agalactiae ( 1311 ),Streptococcus ( 1301 ),0,0,29,-0.17,-0.04,0.07,229.51,-0.15,0.17,0.34,97.83
Bacteria,Parvimonas micra ( 33033 ),Parvimonas ( 543311 ),0,0,0,-0.14,-0.14,0.47,0.47,-0.17,0.01,0.14,0.27
Bacteria,Solitalea canadensis ( 995 ),Solitalea ( 929509 ),0,0,0,-0.37,-0.37,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,-0.18,-0.22,0.14,0.20,-0.19,-0.34,0.07,0.20
Bacteria,Streptomyces sp. 769 ( 1262452 ),Streptomyces ( 1883 ),0,0,0,-0.28,-0.54,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Neisseria elongata ( 495 ),Neisseria ( 482 ),0,0,3,-0.05,0.09,1.36,9.16,-0.11,0.31,0.14,8.48
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.47,-0.34,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,29,0.35,-0.04,0.81,229.51,0.00,0.17,0.00,97.83
Bacteria,[Cellvibrio] gilvus ( 11 ),Cellulomonas ( 1707 ),0,0,0,-0.43,-0.39,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Thermoanaerobacter italicus ( 108150 ),Thermoanaerobacter ( 1754 ),0,0,0,1.21,-0.14,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Pedobacter heparinus ( 984 ),Pedobacter ( 84567 ),0,0,0,-0.42,-0.42,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Ketogulonicigenium vulgare ( 92945 ),Ketogulonicigenium ( 92944 ),0,0,0,-0.42,-0.42,0.07,0.07,0.00,0.00,0.00,0.00
Bacteria,Neisseria sicca ( 490 ),Neisseria ( 482 ),0,0,3,-0.12,0.09,0.07,9.16,-0.10,0.31,0.41,8.48
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,0,-0.23,-0.23,0.41,0.54,0.10,0.40,0.14,2.37
Bacteria,uncultured Prevotella sp. ( 159272 ),Prevotella ( 838 ),0,0,244,-0.13,1.79,0.07,98.85,0.00,0.69,0.00,90.30
Bacteria,Arthrobacter arilaitensis ( 256701 ),Arthrobacter ( 1663 ),0,0,0,-0.34,-0.37,0.14,0.14,0.00,0.00,0.00,0.00
Bacteria,Carnobacterium sp. WN1359 ( 1266845 ),Carnobacterium ( 2747 ),0,0,0,-0.14,-0.17,0.14,0.27,0.81,-0.26,0.07,0.07
Bacteria,Streptococcus sp. VT 162 ( 1419814 ),Streptococcus ( 1301 ),0,0,29,-0.09,-0.04,4.82,229.51,0.00,0.17,0.00,97.83
Bacteria,Leptotrichia buccalis ( 40542 ),Leptotrichia ( 32067 ),0,0,0,-0.30,-0.29,0.20,0.27,0.18,-0.19,0.14,0.41
Bacteria,Clostridium sp. SY8519 ( 1042156 ),Clostridium ( 1485 ),0,0,0,-0.16,-0.18,0.07,0.14,1.06,-0.31,0.07,0.14
Bacteria,Desulfovibrio salexigens ( 880 ),Desulfovibrio ( 872 ),0,0,0,0.88,-0.42,0.07,0.14,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,29,-0.16,-0.04,6.72,229.51,0.14,0.17,0.68,97.83
Bacteria,Fusobacterium nucleatum ( 851 ),Fusobacterium ( 848 ),0,0,0,-0.15,-0.15,1.09,1.09,-0.33,-0.14,0.07,0.75
Bacteria,Sanguibacter keddieii ( 60920 ),Sanguibacter ( 60919 ),0,0,0,-0.39,-0.36,0.20,0.20,0.00,0.00,0.00,0.00
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,5,-0.12,0.22,0.54,11.87,-0.13,0.27,0.47,6.45
Bacteria,Prevotella ruminicola ( 839 ),Prevotella ( 838 ),0,0,244,-0.11,1.79,0.20,98.85,0.00,0.69,0.00,90.30
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,0,-1,0.25,-0.10,1.63,3.73,-0.05,-0.26,0.20,1.02
Bacteria,Streptococcus viridans ( 78535 ),Streptococcus ( 1301 ),0,1,29,5.76,-0.04,0.20,229.51,0.00,0.17,0.00,97.83
Mammalia,Macaca nemestrina ( 9545 ),Macaca ( 9539 ),0,0,0,2.80,-0.10,0.20,0.47,0.00,0.00,0.00,0.00
Bacteria,Veillonella parvula ( 29466 ),Veillonella ( 29465 ),0,0,-1,-0.12,-0.12,4.14,4.14,-0.02,-0.12,0.54,4.00
Bacteria,Streptococcus sp. MNZ1063 ( 1084197 ),Streptococcus ( 1301 ),0,2,29,21.97,-0.04,0.14,229.51,0.00,0.17,0.00,97.83
Bacteria,Mycoplasma canadense ( 29554 ),Mycoplasma ( 2093 ),0,0,0,7.76,-0.25,0.07,0.07,0.00,0.50,0.00,0.14
Bacteria,uncultured Sneathia sp. ( 278067 ),Sneathia ( 168808 ),0,1,0,28.84,-0.11,0.07,0.14,0.00,0.81,0.00,0.07
Bacteria,Streptococcus sp. MNZ1053 ( 1079906 ),Streptococcus ( 1301 ),0,6,29,99.00,-0.04,0.07,229.51,0.00,0.17,0.00,97.83
Bacteria,Leptotrichia sp. oral taxon 498 ( 712368 ),Leptotrichia ( 32067 ),-1,6,0,99.00,-0.29,0.07,0.27,0.00,-0.19,0.00,0.41
