Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Bifidobacterium dentium ( 1689 ),Bifidobacterium ( 1678 ),0,1,0,1.51,-0.16,0.67,1.34,0.00,0.00,0.00,0.00
Bacteria,Peptoclostridium difficile ( 1496 ),Peptoclostridium ( 1481960 ),0,0,0,0.26,-0.12,1.34,1.57,1.27,-0.23,0.45,0.45
Bacteria,uncultured Enterococcus sp. ( 167972 ),Enterococcus ( 1350 ),0,0,5679,-0.20,5.19,0.22,290.02,0.00,14.39,0.00,120.75
Bacteria,Actinomyces canis ( 100469 ),Actinomyces ( 1654 ),0,1,0,6.51,-0.16,0.22,0.45,0.00,-0.09,0.00,6.48
Bacteria,Streptomyces avermitilis ( 33903 ),Streptomyces ( 1883 ),0,0,0,-0.11,-0.53,0.22,0.22,2.86,-0.41,0.22,0.22
Bacteria,Lactobacillus rhamnosus ( 47715 ),Lactobacillus ( 1578 ),0,0,0,2.09,-0.30,0.45,1.57,0.00,-0.32,0.00,0.22
Bacteria,Abiotrophia para-adiacens ( 191553 ),Abiotrophia ( 46123 ),0,22,0,100.00,-0.02,0.22,0.22,0.00,0.13,0.00,1.57
Bacteria,Actinomyces oris ( 544580 ),Actinomyces ( 1654 ),0,3,0,15.68,-0.16,0.22,0.45,0.00,-0.09,0.00,6.48
Bacteria,Corynebacterium striatum ( 43770 ),Corynebacterium ( 1716 ),0,4,-1,2.99,-0.23,0.22,4.92,0.74,-0.15,5.59,5.81
Bacteria,Staphylococcus intermedius ( 1285 ),Staphylococcus ( 1279 ),-1,4,-1,11.08,-0.26,0.45,2.01,0.00,-0.32,0.00,0.45
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),-8,44,-6,2.15,-0.17,6.04,16.77,35.67,-0.21,0.89,5.81
