Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.46,-0.33,0.13,0.26,-0.24,-0.32,0.13,0.22
Caudovirales (dsDNA phages),Enterobacteria phage phi80 ( 10713 ),Lambdalikevirus ( 186765 ),0,0,0,2.01,-0.06,0.26,1.04,0.00,0.00,0.00,0.00
Bacteria,Rothia mucilaginosa ( 43675 ),Rothia ( 32207 ),0,0,0,-0.13,-0.13,1.25,1.55,-0.22,-0.21,0.47,0.65
Bacteria,Klebsiella pneumoniae ( 573 ),Klebsiella ( 570 ),0,0,-1,-0.05,-0.07,6.77,9.84,-0.09,-0.10,2.63,4.31
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.11,-0.29,1.34,1.68,-0.15,-0.26,0.17,0.91
Bacteria,Streptococcus pseudopneumoniae ( 257758 ),Streptococcus ( 1301 ),0,0,-4,-0.12,-0.18,2.29,10.05,-0.11,-0.22,0.04,2.76
Bacteria,Enterobacter ludwigii ( 299767 ),Enterobacter ( 547 ),0,0,10668,-0.15,7.53,0.04,719.74,0.00,7.30,0.00,182.64
Bacteria,uncultured Enterobacter sp. ( 238202 ),Enterobacter ( 547 ),0,0,10668,-0.18,7.53,0.04,719.74,0.00,7.30,0.00,182.64
Bacteria,Enterobacter sp. R4-368 ( 1166130 ),Enterobacter ( 547 ),0,0,10668,-0.16,7.53,0.09,719.74,0.04,7.30,0.04,182.64
Bacteria,Escherichia fergusonii ( 564 ),Escherichia ( 561 ),0,0,0,-0.11,-0.10,0.30,1.04,2.76,-0.14,0.26,7.55
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.30,1.04,-0.13,-0.14,5.95,7.55
Bacteria,Xanthomonas euvesicatoria ( 456327 ),Xanthomonas ( 338 ),0,0,0,0.33,-0.26,0.91,0.91,0.34,-0.34,0.35,0.43
Bacteria,Pseudomonas viridiflava ( 33069 ),Pseudomonas ( 286 ),0,0,0,9.20,-0.29,0.04,0.69,0.00,-0.39,0.00,0.13
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-4,-0.15,-0.18,3.11,10.05,-0.16,-0.22,1.08,2.76
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,118,-0.08,1.42,1.34,46.16,0.01,1.15,1.34,17.43
Bacteria,Serratia entomophila ( 42906 ),Serratia ( 613 ),0,0,0,10.49,-0.29,0.04,1.68,0.00,-0.26,0.00,0.91
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-4,-0.17,-0.18,3.45,10.05,-0.17,-0.22,1.08,2.76
Bacteria,Shigella sp. MO17 ( 1072658 ),Shigella ( 620 ),0,1,0,8.19,-0.14,0.13,0.65,0.00,-0.11,0.00,0.78
Deuterostomes,Epinephelus striatus ( 160727 ),Epinephelus ( 94231 ),0,4,0,100.00,-0.08,0.04,0.04,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas sp. AW54a ( 502915 ),Pseudomonas ( 286 ),0,1,0,3.99,-0.29,0.30,0.69,0.00,-0.39,0.00,0.13
Caudovirales (dsDNA phages),Escherichia phage HK639 ( 906669 ),Lambdalikevirus ( 186765 ),0,7,0,12.69,-0.06,0.56,1.04,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacterial phage mEp390 ( 1147158 ),Lambdalikevirus ( 186765 ),0,8,0,100.00,-0.06,0.09,1.04,0.00,0.00,0.00,0.00
Caudovirales (dsDNA phages),Enterobacteria phage HK225 ( 1147144 ),Lambdalikevirus ( 186765 ),0,12,0,99.00,-0.06,0.13,1.04,0.00,0.00,0.00,0.00
Bacteria,Serratia rubidaea ( 61652 ),Serratia ( 613 ),-1,3,0,92.69,-0.29,0.04,1.68,0.00,-0.26,0.00,0.91
